country_a,country_b,issue,year,score_a,score_b,absolute_divergence,alignment_score,directional_agreement
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2001,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2002,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2003,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2004,0.75,-0.5,1.25,0.375,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2005,1.0,-0.75,1.75,0.125,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2009,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2011,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2021,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,HUMAN RIGHTS ADVANCEMENT--UN SYSTEM,1986,0.75,-0.5,1.25,0.375,0
CHN,USA,HUMAN RIGHTS--REPORTS,1993,-0.75,1.0,1.75,0.125,0
CHN,USA,HUMAN RIGHTS--REPORTS,1994,-0.5,1.0,1.5,0.25,0
CHN,USA,HUMAN RIGHTS--REPORTS,1995,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
CHN,USA,HUMAN RIGHTS--REPORTS,1996,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
CHN,USA,HUMAN RIGHTS--REPORTS,1997,-0.5714,1.0,1.5714000000000001,0.21429999999999993,0
CHN,USA,HUMAN RIGHTS--REPORTS,1998,-0.25,1.0,1.25,0.375,0
CHN,USA,HUMAN RIGHTS--REPORTS,1999,-0.5,0.8333,1.3333,0.33335000000000004,0
CHN,USA,HUMAN RIGHTS--REPORTS,2005,-0.8,1.0,1.8,0.09999999999999998,0
CHN,USA,INFORMATION,1986,1.0,-1.0,2.0,0.0,0
CHN,USA,INTERNATIONAL TRADE,1985,1.0,-0.75,1.75,0.125,0
CHN,USA,INTERNATIONAL TRADE,1987,1.0,-1.0,2.0,0.0,0
CHN,USA,INTERNATIONAL TRADE,1989,1.0,-0.5,1.5,0.25,0
CHN,USA,INTERNATIONAL TRADE,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,MIDDLE EAST SITUATION,1967,1.0,0.5,0.5,0.75,1
CHN,USA,MIDDLE EAST SITUATION,1983,1.0,-0.6,1.6,0.19999999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1984,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1985,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1986,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1987,1.0,-0.75,1.75,0.125,0
CHN,USA,MIDDLE EAST SITUATION,1988,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1989,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1990,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,MIDDLE EAST SITUATION,1993,1.0,0.0,1.0,0.5,0
CHN,USA,MIDDLE EAST SITUATION,1994,1.0,0.0,1.0,0.5,0
CHN,USA,MIDDLE EAST SITUATION,1995,1.0,0.0,1.0,0.5,0
CHN,USA,MIDDLE EAST SITUATION,1996,1.0,-0.25,1.25,0.375,0
CHN,USA,MIDDLE EAST SITUATION,2018,1.0,-1.0,2.0,0.0,0
CHN,USA,NAMIBIA QUESTION,1983,1.0,0.0,1.0,0.5,0
CHN,USA,NAMIBIA QUESTION,1984,1.0,0.0,1.0,0.5,0
CHN,USA,NAMIBIA QUESTION,1985,1.0,0.0,1.0,0.5,0
CHN,USA,NAMIBIA QUESTION,1986,1.0,0.0,1.0,0.5,0
CHN,USA,NAMIBIA QUESTION,1987,1.0,0.0,1.0,0.5,0
CHN,USA,NAMIBIA QUESTION,1988,1.0,0.0,1.0,0.5,0
CHN,USA,NUCLEAR DISARMAMENT,2015,0.25,-1.0,1.25,0.375,0
CHN,USA,PALESTINE QUESTION,1983,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1984,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1985,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1986,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1987,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1988,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1989,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1990,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1991,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1992,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1993,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1994,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1995,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1996,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1997,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1998,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,1999,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2000,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2001,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2002,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2003,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2004,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2005,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2006,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2007,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2008,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2009,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2010,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2011,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2012,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2013,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2014,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2015,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2016,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2017,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2018,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2019,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2020,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE QUESTION,2022,1.0,-1.0,2.0,0.0,0
CHN,USA,PALESTINE REFUGEES,1984,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,PALESTINE REFUGEES--ASSISTANCE,1983,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,PEACE,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,RIGHTS OF THE CHILD,2003,1.0,-1.0,2.0,0.0,0
CHN,USA,SELF-DETERMINATION OF PEOPLES,1994,1.0,-1.0,2.0,0.0,0
CHN,USA,SELF-DETERMINATION OF PEOPLES,2003,1.0,-0.6667,1.6667,0.16664999999999996,0
CHN,USA,SOCIAL DEVELOPMENT,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,SUSTAINABLE DEVELOPMENT,2023,1.0,0.3333,0.6667000000000001,0.66665,1
CHN,USA,SUSTAINABLE DEVELOPMENT,2025,0.6,-1.0,1.6,0.19999999999999996,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2021,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2023,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1983,1.0,-0.375,1.375,0.3125,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1984,1.0,-0.5,1.5,0.25,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1985,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1986,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1987,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1988,1.0,-0.5,1.5,0.25,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1989,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1990,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1991,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1992,1.0,-0.4286,1.4285999999999999,0.28570000000000007,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1993,1.0,-0.5,1.5,0.25,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1994,1.0,-0.75,1.75,0.125,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1995,1.0,-0.75,1.75,0.125,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1996,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1997,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1998,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,1999,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2000,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2001,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2002,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2003,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2004,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2005,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2006,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2007,1.0,-0.6,1.6,0.19999999999999996,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2008,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2009,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2010,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2011,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2012,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2013,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2014,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2015,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2016,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2017,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2018,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2019,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--HUMAN RIGHTS--REPORTS,2020,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,1997,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2003,1.0,-1.0,2.0,0.0,0
CHN,USA,TERRITORIES OCCUPIED BY ISRAEL--SETTLEMENT POLICY,2024,1.0,-1.0,2.0,0.0,0
CHN,USA,UKRAINE--POLITICAL CONDITIONS,2022,-0.4,1.0,1.4,0.30000000000000004,0
CHN,USA,UKRAINE--POLITICAL CONDITIONS,2025,0.0,0.0,0.0,1.0,0
CHN,USA,UN CONFERENCES,2025,1.0,-1.0,2.0,0.0,0
CHN,USA,UN DISENGAGEMENT OBSERVER FORCE--FINANCING,1987,1.0,1.0,0.0,1.0,1
CHN,USA,UN SYSTEM--STRENGTHENING,2020,1.0,0.0,1.0,0.5,0
CHN,USA,UN--BUDGET (1984-1985),1983,1.0,0.0,1.0,0.5,0
CHN,USA,UN--BUDGET (1984-1985),1984,1.0,-1.0,2.0,0.0,0
CHN,USA,UN--BUDGET (1986-1987),1985,1.0,-0.8,1.8,0.09999999999999998,0
CHN,USA,UN--BUDGET (1986-1987),1986,1.0,-0.75,1.75,0.125,0
CHN,USA,UN--BUDGET (2021),2020,1.0,-1.0,2.0,0.0,0
CHN,USA,UN. COMMITTEE ON RELATIONS WITH THE HOST COUNTRY--REPORTS,1988,1.0,-1.0,2.0,0.0,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1983,0.5,-1.0,1.5,0.25,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1984,0.625,-1.0,1.625,0.1875,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1985,0.5,-0.3333,0.8332999999999999,0.58335,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1986,0.7692,-0.2143,0.9835,0.50825,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1987,0.7778,-0.3,1.0778,0.46109999999999995,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1988,0.75,-0.4,1.15,0.42500000000000004,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1989,0.75,-0.75,1.5,0.25,0
CHN,USA,UN. ECONOMIC AND SOCIAL COUNCIL--REPORTS,1990,1.0,0.5,0.5,0.75,1
CHN,USA,UNRWA,1986,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA,1987,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1985,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1988,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1989,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1990,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1991,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1992,1.0,-0.5556,1.5556,0.22219999999999995,0
CHN,USA,UNRWA--ACTIVITIES,1993,1.0,-0.625,1.625,0.1875,0
CHN,USA,UNRWA--ACTIVITIES,1994,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1995,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1996,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1997,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1998,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,1999,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,2000,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,2001,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,2002,1.0,-0.5,1.5,0.25,0
CHN,USA,UNRWA--ACTIVITIES,2003,0.8,-0.4,1.2000000000000002,0.3999999999999999,0
CHN,USA,UNRWA--ACTIVITIES,2004,1.0,-0.75,1.75,0.125,0
CHN,USA,UNRWA--ACTIVITIES,2005,1.0,-0.75,1.75,0.125,0
CHN,USA,UNRWA--ACTIVITIES,2006,1.0,-0.75,1.75,0.125,0
CHN,USA,UNRWA--ACTIVITIES,2007,1.0,-0.75,1.75,0.125,0
